1996	Madam Q	Paula Lago	3.9	Una película aburrida	https.//cinemanía.com/paula/paula_lago/madam_q_1996
2005	The Game of Their Lives	Claire Johnson	5.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/the_game_of_their_lives_2005
2003	A Tale of Two Sisters	Phill Freeman	7.4	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/a_tale_of_two_sisters_2003
2004	Mickey, Donald, Goofy: The Three Musketeers	Carlos Alonso	6.7	Una buena película para ver con tu pareja	https.//palomitas.com/películas/carlos_alonso/mickey,_donald,_goofy:_the_three_musketeers_2004
2006	Tristan + Isolde	Paula Lago	6.2	Una buena película para ver con tu pareja	https.//cinemanía.com/paula/paula_lago/tristan_+_isolde_2006
2005	Black	Claire Johnson	8.0	Película entretenida para pasar el rato	https.//forummovies.org/reviews/claire_johnson/black_2005
2005	Heights	Claire Johnson	6.0	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/claire_johnson/heights_2005
2006	Falling for Grace	Paula Lago	5.0	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/falling_for_grace_2006
2004	The Undeserved	Carlos Alonso	5.6	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/the_undeserved_2004
2004	Cross Bronx	Carlos Alonso	5.8	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/cross_bronx_2004
2005	The Plane	Claire Johnson	6.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/the_plane_2005
2006	In from the Night	Paula Lago	6.1	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/in_from_the_night_2006
2006	Fay Grim	Paula Lago	6.5	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/fay_grim_2006
2007	Futurama: Bender's Big Score	Luisa Molina	7.5	Una buena película para ver con tu pareja	https.//foro_pelis.es/luisam/luisa_molina/futurama:_bender's_big_score_2007
2005	Beauty and the Bastard	Claire Johnson	6.4	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/claire_johnson/beauty_and_the_bastard_2005
2006	This Is England	Paula Lago	7.3	Película entretenida para pasar el rato	https.//cinemanía.com/paula/paula_lago/this_is_england_2006
2016	Silence	Paula Lago	7.7	Película entretenida para pasar el rato	https.//cinemanía.com/paula/paula_lago/silence_2016
2013	R.I.P.D.	Phill Freeman	5.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/r.i.p.d._2013
2008	The Accidental Husband	Fermín Álvarez	4.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/the_accidental_husband_2008
2007	Frontier(s)	Luisa Molina	5.8	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/frontier(s)_2007
2007	The Bucket List	Luisa Molina	6.6	Película entretenida para pasar el rato	https.//foro_pelis.es/luisam/luisa_molina/the_bucket_list_2007
2006	This Filthy World	Paula Lago	7.8	Un buen documental	https.//cinemanía.com/paula/paula_lago/this_filthy_world_2006
2007	Son of Rambow	Luisa Molina	6.0	Gran película, muy recomendable	https.//foro_pelis.es/luisam/luisa_molina/son_of_rambow_2007
2009	Evoscarion: 2.0 You Can (Not) Advance	Oscar Gutiérrez	7.1	Película entretenida para pasar el rato	https.//palomitas.com/películas/oscar_gutiérrez/evoscarion:_2.0_you_can_(not)_advance_2009
2008	Unnatural Causes	Fermín Álvarez	3.8	Una película aburrida	https.//forummovies.org/reviews/fermín_álvarez/unnatural_causes_2008
1983	Hercules	Luisa Molina	3.6	Una película aburrida	https.//foro_pelis.es/luisam/luisa_molina/hercules_1983
2010	Letters to Juliet	Paul Pendergast	5.9	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/paul_pendergast/letters_to_juliet_2010
2019	Snatchers	Oscar Gutiérrez	6.0	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/snatchers_2019
2019	Homecoming: A Film by Beyoncu00e9	Oscar Gutiérrez	7.9	Un buen documental	https.//palomitas.com/películas/oscar_gutiérrez/homecoming:_a_film_by_beyoncu00e9_2019
2019	Burning Ghost	Oscar Gutiérrez	6.5	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/burning_ghost_2019
2019	Morning Show Mysteries Morning Show Mysteries: Death by Design	Oscar Gutiérrez	7.3	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/morning_show_mysteries_morning_show_mysteries:_death_by_design_2019
2020	Ghost Stories	Paul Pendergast	4.8	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/ghost_stories_2020
2007	Tonight I'll Sleep at Yours	Luisa Molina	5.0	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/tonight_i'll_sleep_at_yours_2007
2009	Hachi: A Dog's Tale	Oscar Gutiérrez	7.4	Película entretenida para pasar el rato	https.//palomitas.com/películas/oscar_gutiérrez/hachi:_a_dog's_tale_2009
2019	The Outsider	Oscar Gutiérrez	5.5	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/the_outsider_2019
2021	The Exorcism of God	Phill Freeman	5.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_exorcism_of_god_2021
2020	Executive Order	Paul Pendergast	6.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/executive_order_2020
2020	Like a House on Fire	Paul Pendergast	5.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/like_a_house_on_fire_2020
2008	The Wave	Fermín Álvarez	8.0	Película entretenida para pasar el rato	https.//forummovies.org/reviews/fermín_álvarez/the_wave_2008
2019	The Legend of Hei	Oscar Gutiérrez	6.4	Película entretenida para pasar el rato	https.//palomitas.com/películas/oscar_gutiérrez/the_legend_of_hei_2019
2008	Snow Buddies	Fermín Álvarez	4.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/snow_buddies_2008
2021	Calm Like a Bomb	Phill Freeman	2.3	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/calm_like_a_bomb_2021
2020	The Binding	Paul Pendergast	4.4	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/the_binding_2020
2020	The Coming	Paul Pendergast	2.2	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/the_coming_2020
2022	Mother's Love	Fermín Álvarez	5.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/mother's_love_2022
2010	Mission London	Paul Pendergast	7.7	Película entretenida para pasar el rato	https.//forummovies.org/reviews/paul_pendergast/mission_london_2010
2020	The Painter and the Thief	Paul Pendergast	8.1	Un buen documental	https.//forummovies.org/reviews/paul_pendergast/the_painter_and_the_thief_2020
2021	Marvelous and the Black Hole	Phill Freeman	5.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/marvelous_and_the_black_hole_2021
2019	Iron Girl: Final Wars	Oscar Gutiérrez	4.0	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/iron_girl:_final_wars_2019
2010	Holy Rollers	Paul Pendergast	6.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/holy_rollers_2010
2008	Nightmare at the End of the Hall	Fermín Álvarez	4.6	Una película aburrida	https.//forummovies.org/reviews/fermín_álvarez/nightmare_at_the_end_of_the_hall_2008
2019	The Intern - A Summer of Lust	Oscar Gutiérrez	3.7	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/the_intern_-_a_summer_of_lust_2019
2009	OSS 117: Lost in Rio	Oscar Gutiérrez	6.5	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/oss_117:_lost_in_rio_2009
2008	Revanche	Fermín Álvarez	6.8	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/fermín_álvarez/revanche_2008
2020	Christmas on Ice	Paul Pendergast	6.6	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/paul_pendergast/christmas_on_ice_2020
2020	Los Hijos de San Luis	Paul Pendergast	3.6	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/los_hijos_de_san_luis_2020
2021	Moneyboys	Phill Freeman	6.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/moneyboys_2021
2020	I Propose We Never See Each Other Again After Tonight	Paul Pendergast	5.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/i_propose_we_never_see_each_other_again_after_tonight_2020
2010	Peacock	Paul Pendergast	6.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/peacock_2010
2020	Miracle Fishing: Kidnapped Abroad	Paul Pendergast	8.3	Un buen documental	https.//forummovies.org/reviews/paul_pendergast/miracle_fishing:_kidnapped_abroad_2020
2020	All In: The Family	Paul Pendergast	3.9	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/all_in:_the_family_2020
2008	Camino	Fermín Álvarez	7.7	Película entretenida para pasar el rato	https.//forummovies.org/reviews/fermín_álvarez/camino_2008
2019	Strong: The Destry Abbott Story	Oscar Gutiérrez	6.5	Un buen documental	https.//palomitas.com/películas/oscar_gutiérrez/strong:_the_destry_abbott_story_2019
2020	No Escapes	Paul Pendergast	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/no_escapes_2020
2011	Bert Stern: Original Madman	Phill Freeman	6.9	Un buen documental	https.//forummovies.org/reviews/phill_freeman/bert_stern:_original_madman_2011
2011	Ironclad	Phill Freeman	5.8	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/ironclad_2011
2011	Sidewalls	Phill Freeman	7.8	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/sidewalls_2011
2020	The Larva Island Movie	Paul Pendergast	4.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/the_larva_island_movie_2020
2011	The Devil's Double	Phill Freeman	7.4	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/the_devil's_double_2011
2021	Isolation	Phill Freeman	3.4	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/isolation_2021
2021	Legend of Fall Creek	Phill Freeman	3.4	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/legend_of_fall_creek_2021
2020	Chuck Lawson and the Night of the Invaders	Paul Pendergast	3.7	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/chuck_lawson_and_the_night_of_the_invaders_2020
2020	The Old Ways	Paul Pendergast	4.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/the_old_ways_2020
2009	SuperBrother	Oscar Gutiérrez	4.8	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/superbrother_2009
2020	My Next Challenge	Paul Pendergast	7.2	Un buen documental	https.//forummovies.org/reviews/paul_pendergast/my_next_challenge_2020
2020	My Best Friend's Bouquet	Paul Pendergast	5.6	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/paul_pendergast/my_best_friend's_bouquet_2020
2020	Goodbye Seventies	Paul Pendergast	5.2	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/goodbye_seventies_2020
2008	Set Off	Fermín Álvarez	6.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/set_off_2008
2021	Cuatro paredes	Phill Freeman	5.2	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/cuatro_paredes_2021
2020	First Christmas	Paul Pendergast	6.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/first_christmas_2020
2021	The Evil Twin	Phill Freeman	4.6	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/the_evil_twin_2021
2010	The Twilight Saga: Eclipse	Paul Pendergast	5.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/the_twilight_saga:_eclipse_2010
2020	The Boulet Brothers' Dragula: Resurrection	Paul Pendergast	8.1	Un buen documental	https.//forummovies.org/reviews/paul_pendergast/the_boulet_brothers'_dragula:_resurrection_2020
2020	Macho: The Hector Camacho Story	Paul Pendergast	6.6	Un buen documental	https.//forummovies.org/reviews/paul_pendergast/macho:_the_hector_camacho_story_2020
2011	A Warrior's Heart	Phill Freeman	5.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/a_warrior's_heart_2011
2021	Danny Boy	Phill Freeman	6.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/danny_boy_2021
2021	Civil War (or, Who Do We Think We Are)	Phill Freeman	8.7	Un buen documental	https.//forummovies.org/reviews/phill_freeman/civil_war_(or,_who_do_we_think_we_are)_2021
2021	Aurora Teagarden Mysteries Aurora Teagarden Mysteries: How to Con A Con	Phill Freeman	7.5	Gran película, muy recomendable	https.//forummovies.org/reviews/phill_freeman/aurora_teagarden_mysteries_aurora_teagarden_mysteries:_how_to_con_a_con_2021
2010	Sex & Drugs & Rock & Roll	Paul Pendergast	7.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/sex_&_drugs_&_rock_&_roll_2010
2021	Pick A Side	Phill Freeman	5.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/pick_a_side_2021
2011	A Lonely Place to Die	Phill Freeman	7.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/a_lonely_place_to_die_2011
2018	Giants of the Deep Blue	Paula Lago	7.5	Un buen documental	https.//cinemanía.com/paula/paula_lago/giants_of_the_deep_blue_2018
2020	The Blackwell Ghost 5	Paul Pendergast	6.5	Un buen documental	https.//forummovies.org/reviews/paul_pendergast/the_blackwell_ghost_5_2020
2020	Hell Bank Presents: Running Ghost	Paul Pendergast	4.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/hell_bank_presents:_running_ghost_2020
2021	Lavell Crawford: The Comedy Vaccine	Phill Freeman	4.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/lavell_crawford:_the_comedy_vaccine_2021
2010	Le mac	Paul Pendergast	5.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/le_mac_2010
2013	Filth	Phill Freeman	7.1	Gran película, muy recomendable	https.//forummovies.org/reviews/phill_freeman/filth_2013
2010	MacGruber	Paul Pendergast	4.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/macgruber_2010
2021	Attention Attention	Phill Freeman	8.8	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/attention_attention_2021
2021	Rise and Shine, Benedict Stone	Phill Freeman	6.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/rise_and_shine,_benedict_stone_2021
2010	Paiyaa	Paul Pendergast	5.5	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/paul_pendergast/paiyaa_2010
2021	Hacker: Trust No One	Phill Freeman	1.5	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/hacker:_trust_no_one_2021
2010	Meek's Cutoff	Paul Pendergast	6.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/meek's_cutoff_2010
2012	Tortoise in Love	Luisa Molina	5.9	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/tortoise_in_love_2012
2010	Bhutto	Paul Pendergast	6.7	Un buen documental	https.//forummovies.org/reviews/paul_pendergast/bhutto_2010
2010	Route Irish	Paul Pendergast	6.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/route_irish_2010
2021	Star-Crossed: The Film	Phill Freeman	6.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/star-crossed:_the_film_2021
2010	A View of Love	Paul Pendergast	6.4	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/paul_pendergast/a_view_of_love_2010
2021	9/11: Minute by Minute	Phill Freeman	7.1	Un buen documental	https.//forummovies.org/reviews/phill_freeman/9/11:_minute_by_minute_2021
2021	The Cleveland Kidnappings	Phill Freeman	7.5	Un buen documental	https.//forummovies.org/reviews/phill_freeman/the_cleveland_kidnappings_2021
2022	Caught in His Web	Fermín Álvarez	6.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/caught_in_his_web_2022
2021	Theo Von: Regular People	Phill Freeman	4.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/theo_von:_regular_people_2021
2012	American Maniacs	Luisa Molina	3.4	Una película aburrida	https.//foro_pelis.es/luisam/luisa_molina/american_maniacs_2012
2012	ATM	Luisa Molina	4.4	Una película aburrida	https.//foro_pelis.es/luisam/luisa_molina/atm_2012
2011	Young Adult	Phill Freeman	6.3	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/young_adult_2011
2011	Shark Night	Phill Freeman	4.2	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/shark_night_2011
2017	The Dark Tower	Carlos Alonso	6.4	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/the_dark_tower_2017
2022	Madelines	Fermín Álvarez	4.3	Una película aburrida	https.//forummovies.org/reviews/fermín_álvarez/madelines_2022
